phase,phase_title,entity_id,name,domain,definition,key,governance
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-060,BranchPolicy,AI/ML Production Governance,Canonical integration/deployment/readiness entity for BranchPolicy.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-061,PullRequestGate,Enterprise Go-Live & Hypercare,Canonical integration/deployment/readiness entity for PullRequestGate.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-062,Pipeline,Platform Digital Twin & Control Tower,Canonical integration/deployment/readiness entity for Pipeline.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-063,PipelineRun,Enterprise Integration Architecture,Canonical integration/deployment/readiness entity for PipelineRun.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-064,PipelineStage,API Governance,Canonical integration/deployment/readiness entity for PipelineStage.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-065,InfrastructureModule,Event & Messaging Platform,Canonical integration/deployment/readiness entity for InfrastructureModule.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-066,InfrastructureState,Data Integration & Synchronization,Canonical integration/deployment/readiness entity for InfrastructureState.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-067,InfrastructurePlan,Identity & Access Integration,Canonical integration/deployment/readiness entity for InfrastructurePlan.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-068,InfrastructureApply,External Connectors,Canonical integration/deployment/readiness entity for InfrastructureApply.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-069,DriftFinding,Environment Strategy,Canonical integration/deployment/readiness entity for DriftFinding.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-070,ContainerImage,Configuration Management,Canonical integration/deployment/readiness entity for ContainerImage.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-071,RuntimeWorkload,CI/CD & Release Engineering,Canonical integration/deployment/readiness entity for RuntimeWorkload.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-072,HealthCheck,Infrastructure as Code,Canonical integration/deployment/readiness entity for HealthCheck.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-073,AutoscalingPolicy,Container & Runtime Platform,Canonical integration/deployment/readiness entity for AutoscalingPolicy.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-074,Database,Database & Storage Readiness,Canonical integration/deployment/readiness entity for Database.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-075,DatabaseSchemaVersion,Security Engineering,Canonical integration/deployment/readiness entity for DatabaseSchemaVersion.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-076,SchemaMigration,Privacy & Data Protection,Canonical integration/deployment/readiness entity for SchemaMigration.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-077,Backup,Observability,Canonical integration/deployment/readiness entity for Backup.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-078,RestoreTest,Reliability Engineering,Canonical integration/deployment/readiness entity for RestoreTest.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-079,ReplicationStatus,Performance & Scalability,Canonical integration/deployment/readiness entity for ReplicationStatus.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-080,RetentionPolicy,Disaster Recovery & Business Continuity,Canonical integration/deployment/readiness entity for RetentionPolicy.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-081,ThreatModel,Testing Governance,Canonical integration/deployment/readiness entity for ThreatModel.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-082,SecurityFinding,Automated Test Platform,Canonical integration/deployment/readiness entity for SecurityFinding.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-083,Vulnerability,Requirements Traceability & Coverage,Canonical integration/deployment/readiness entity for Vulnerability.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-084,DependencyFinding,Data Migration & Cutover,Canonical integration/deployment/readiness entity for DependencyFinding.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-085,PenetrationTestReference,Production Readiness Review,Canonical integration/deployment/readiness entity for PenetrationTestReference.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-086,DataClassification,Release & Change Management,Canonical integration/deployment/readiness entity for DataClassification.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-087,PrivacyPolicyControl,Incident & Problem Management,Canonical integration/deployment/readiness entity for PrivacyPolicyControl.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-088,DeletionRequest,Service Management & Support,Canonical integration/deployment/readiness entity for DeletionRequest.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENT-089,DataExportJob,Tenant Provisioning & SaaS Operations,Canonical integration/deployment/readiness entity for DataExportJob.,tenant_id + record_id,Environment/version scoped; owner assigned; security and audit governed
